# Filename: ILATM2_V01_20130410_132724_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130410_132724.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130410_aa_l12_cfm_itrf08_27may13_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48525.00, 69.123071, 310.879365, 655.6145, -0.1196209, 0.0107840, 94.55, 603, 11, -112, 3
48525.00, 69.124037, 310.878530, 646.2687, -0.0233743, 0.0165173, 63.85, 323, 2, 0, 0
48525.25, 69.124374, 310.877473, 643.9019, -0.0393658, 0.0270433, 59.45, 542, 3, 48, 1
48525.25, 69.123675, 310.878075, 647.6104, -0.0741843, 0.0278292, 72.11, 313, 3, -33, 2
48525.25, 69.122977, 310.878678, 655.9453, -0.0972862, 0.0530848, 115.29, 596, 7, -114, 3
48525.25, 69.123960, 310.877829, 645.7224, -0.0212230, 0.0332125, 62.76, 310, 5, 0, 0
48525.50, 69.124285, 310.876785, 643.6757, -0.0356876, 0.0075034, 48.43, 537, 4, 47, 1
48525.50, 69.123587, 310.877381, 647.6902, -0.0882176, 0.0219432, 70.96, 317, 3, -34, 2
48525.50, 69.122889, 310.877977, 655.8115, -0.0695481, 0.0351845, 120.77, 591, 0, -116, 3
48525.50, 69.123883, 310.877128, 645.4015, -0.0353681, 0.0109291, 60.91, 325, 3, 0, 0
48525.75, 69.124196, 310.876093, 643.7010, -0.0277896, 0.0096443, 43.72, 522, 8, 45, 1
48525.75, 69.123502, 310.876685, 647.5523, -0.0834429, 0.0448906, 81.35, 322, 1, -35, 2
48525.75, 69.122808, 310.877276, 655.6420, -0.0761277, 0.0232079, 124.25, 573, 19, -116, 3
48525.75, 69.123807, 310.876425, 645.1942, -0.0299338, 0.0269698, 58.85, 335, 0, 0, 0
48526.00, 69.124106, 310.875404, 643.6037, -0.0166705, 0.0067973, 51.19, 532, 1, 44, 1
48526.00, 69.123412, 310.875993, 647.5810, -0.0963914, 0.0246085, 98.53, 333, 0, -37, 2
48526.00, 69.122717, 310.876581, 655.7258, -0.0922652, 0.0325380, 165.27, 573, 4, -118, 3
48526.00, 69.123731, 310.875722, 644.8132, -0.0332411, 0.0206023, 59.16, 331, 0, 0, 0
48526.25, 69.124017, 310.874714, 643.5310, -0.0068387, 0.0045868, 58.52, 539, 6, 42, 1
48526.25, 69.123327, 310.875296, 647.8356, -0.1072654, 0.0291288, 81.96, 326, 3, -38, 2
48526.25, 69.122636, 310.875879, 655.4885, -0.0737182, 0.0457603, 153.44, 556, 21, -118, 3
48526.25, 69.123655, 310.875019, 644.6299, -0.0434356, 0.0180974, 69.60, 330, 4, 0, 0
48526.50, 69.123932, 310.874019, 643.5733, -0.0011984, -0.0067425, 88.33, 545, 5, 41, 1
48526.50, 69.123244, 310.874597, 648.1274, -0.1193247, 0.0253565, 71.72, 315, 2, -39, 2
48526.50, 69.122556, 310.875175, 655.1327, -0.0556785, 0.0465407, 122.25, 548, 27, -119, 3
48526.50, 69.123580, 310.874315, 644.6346, -0.0593743, 0.0185338, 98.74, 332, 0, 0, 0
48526.75, 69.123852, 310.873321, 643.4713, 0.0057688, 0.0067531, 105.61, 552, 2, 40, 1
48526.75, 69.123165, 310.873896, 648.3492, -0.1126356, 0.0330523, 86.85, 314, 0, -39, 2
48526.75, 69.122479, 310.874471, 654.6698, -0.0280084, 0.0348114, 153.94, 568, 8, -119, 3
48526.75, 69.123505, 310.873612, 644.6961, -0.0697451, 0.0253184, 109.72, 336, 0, 0, 0
48527.00, 69.123791, 310.872606, 643.1230, 0.0070648, 0.0024102, 93.14, 542, 9, 42, 1
48527.00, 69.123099, 310.873183, 648.4227, -0.1007281, 0.0139676, 96.00, 333, 0, -38, 2
48527.00, 69.122406, 310.873761, 654.8080, -0.0348221, -0.0320629, 148.13, 577, 4, -119, 3
48527.00, 69.123430, 310.872907, 644.9076, -0.0868152, 0.0128784, 100.83, 333, 3, 0, 0
48527.25, 69.123734, 310.871887, 642.6116, 0.0132107, 0.0274932, 87.63, 544, 14, 44, 1
48527.25, 69.123043, 310.872463, 648.6236, -0.0945201, 0.0195194, 88.92, 321, 0, -36, 2
48527.25, 69.122351, 310.873039, 654.8890, -0.0192562, 0.0251386, 153.91, 593, 5, -116, 3
48527.25, 69.123355, 310.872203, 645.0436, -0.0936113, 0.0309734, 77.96, 325, 7, 0, 0
48527.50, 69.123675, 310.871171, 642.3505, -0.0081951, 0.0142378, 93.91, 544, 3, 46, 1
48527.50, 69.122987, 310.871742, 648.6645, -0.0957614, 0.0225261, 73.22, 324, 2, -34, 2
48527.50, 69.122299, 310.872313, 654.3974, -0.0181688, 0.0216661, 143.89, 607, 5, -114, 3
48527.50, 69.123281, 310.871498, 645.1769, -0.0990619, 0.0168026, 62.82, 329, 6, 0, 0
48527.75, 69.123605, 310.870463, 642.1181, -0.0150832, 0.0287228, 76.75, 541, 0, 46, 1
48527.75, 69.122925, 310.871026, 648.6837, -0.0993979, 0.0278158, 100.45, 324, 1, -33, 2
48527.75, 69.122245, 310.871590, 653.9550, -0.0180638, 0.0192220, 137.66, 613, 3, -111, 3
48527.75, 69.123207, 310.870793, 645.2570, -0.0937282, 0.0376159, 77.32, 334, 1, 0, 0
48528.00, 69.123529, 310.869761, 641.5809, -0.0197952, 0.0280776, 76.94, 531, 7, 46, 1
48528.00, 69.122845, 310.870324, 648.6517, -0.0901293, 0.0403564, 108.25, 323, 0, -33, 2
48528.00, 69.122162, 310.870887, 653.3888, -0.0207979, 0.0249640, 160.35, 609, 2, -112, 3
48528.00, 69.123132, 310.870088, 645.0968, -0.0994008, 0.0338966, 87.68, 332, 1, 0, 0
48528.25, 69.123448, 310.869063, 641.4679, -0.0358458, 0.0135052, 96.06, 529, 4, 45, 1
48528.25, 69.122757, 310.869629, 648.5869, -0.0895412, 0.0294848, 102.95, 319, 16, -35, 2
48528.25, 69.122067, 310.870196, 652.9138, -0.0131750, 0.0066805, 134.34, 573, 25, -115, 3
48528.25, 69.123059, 310.869382, 645.0009, -0.0976747, 0.0235298, 77.29, 334, 3, 0, 0
48528.50, 69.123356, 310.868374, 641.7491, -0.0566223, 0.0246134, 98.88, 524, 4, 43, 1
48528.50, 69.122663, 310.868941, 649.4872, -0.1205647, 0.0266561, 139.47, 331, 0, -37, 2
48528.50, 69.121971, 310.869508, 653.3775, -0.0114065, -0.0144261, 173.27, 574, 11, -118, 3
48528.50, 69.122986, 310.868677, 645.3517, -0.0952469, 0.0004676, 74.91, 335, 2, 0, 0
48528.75, 69.123263, 310.867687, 642.0900, -0.0877423, 0.0342418, 69.29, 528, 2, 41, 1
48528.75, 69.122568, 310.868250, 649.7021, -0.1046022, 0.0344553, 137.02, 321, 0, -40, 2
48528.75, 69.121873, 310.868813, 653.2215, -0.0085830, 0.0454330, 182.97, 575, 2, -120, 3
48528.75, 69.122913, 310.867971, 645.7685, -0.0871065, 0.0163884, 80.76, 333, 2, 0, 0
48529.00, 69.123163, 310.867006, 642.3669, -0.1046112, 0.0308756, 60.47, 525, 7, 37, 1
48529.00, 69.122468, 310.867563, 649.2629, -0.0620414, 0.0309454, 137.75, 331, 0, -43, 2
48529.00, 69.121773, 310.868121, 652.2632, -0.0383450, 0.0153551, 111.48, 549, 20, -123, 3
48529.00, 69.122840, 310.867265, 646.0226, -0.0824501, 0.0069964, 81.26, 350, 1, 0, 0
48529.25, 69.123064, 310.866322, 642.8115, -0.1141927, 0.0252239, 64.23, 523, 9, 34, 1
48529.25, 69.122373, 310.866875, 648.9729, -0.0312529, 0.0085647, 86.01, 325, 13, -46, 2
48529.25, 69.121682, 310.867428, 652.1901, -0.0397368, 0.0219327, 122.90, 554, 9, -126, 3
48529.25, 69.122768, 310.866559, 646.4218, -0.0801318, 0.0088244, 88.50, 356, 8, 0, 0
48529.50, 69.122966, 310.865637, 643.4106, -0.1164822, 0.0237074, 76.11, 532, 14, 31, 1
48529.50, 69.122279, 310.866185, 649.4777, -0.0125786, -0.0074037, 120.11, 319, 2, -48, 2
48529.50, 69.121593, 310.866732, 652.0479, -0.0139205, 0.0288830, 129.30, 562, 9, -128, 3
48529.50, 69.122697, 310.865852, 646.9053, -0.0842966, 0.0177287, 114.68, 366, 0, 0, 0
48529.75, 69.122876, 310.864946, 643.6640, -0.0994851, 0.0245766, 106.03, 542, 10, 29, 1
48529.75, 69.122197, 310.865486, 649.6832, -0.0074029, 0.0057660, 118.71, 319, 3, -50, 2
48529.75, 69.121518, 310.866025, 651.9335, -0.0475628, -0.0129965, 171.24, 578, 2, -128, 3
48529.75, 69.122625, 310.865145, 646.8666, -0.0745746, 0.0326773, 133.07, 362, 0, 0, 0
48530.00, 69.122794, 310.864249, 643.8117, -0.0944475, 0.0158665, 94.53, 542, 13, 28, 1
48530.00, 69.122121, 310.864780, 649.4470, -0.0022332, 0.0128395, 95.67, 310, 8, -50, 2
48530.00, 69.121448, 310.865312, 651.6950, -0.0673326, 0.0334788, 132.74, 585, 8, -128, 3
48530.00, 69.122555, 310.864438, 646.7886, -0.0875227, 0.0150573, 140.04, 360, 1, 0, 0
48530.25, 69.122723, 310.863544, 644.7155, -0.1248052, 0.0122640, 93.21, 554, 6, 28, 1
48530.25, 69.122050, 310.864071, 649.2783, -0.0043281, 0.0004173, 85.30, 299, 12, -50, 2
48530.25, 69.121377, 310.864597, 651.7499, -0.0496641, 0.0142601, 90.41, 599, 4, -128, 3
48530.25, 69.122484, 310.863731, 647.4569, -0.0934222, -0.0009991, 145.15, 363, 0, 0, 0
48530.50, 69.122654, 310.862837, 645.3865, -0.1241814, 0.0130330, 90.03, 545, 16, 28, 1
48530.50, 69.121981, 310.863358, 649.3345, -0.0371286, 0.0118343, 120.69, 320, 3, -50, 2
48530.50, 69.121308, 310.863880, 651.8802, -0.0525852, 0.0016670, 83.19, 606, 1, -127, 3
48530.50, 69.122414, 310.863024, 647.4679, -0.0527041, 0.0436714, 127.60, 372, 0, 0, 0
48530.75, 69.122586, 310.862131, 645.4149, -0.0831853, 0.0028508, 94.54, 553, 0, 28, 1
48530.75, 69.121914, 310.862648, 649.5866, -0.0510108, -0.0064732, 129.85, 326, 1, -50, 2
48530.75, 69.121242, 310.863165, 651.6376, -0.0660957, 0.0274352, 97.10, 604, 3, -127, 3
48530.75, 69.122344, 310.862316, 647.1607, -0.0558209, 0.0065586, 95.86, 366, 4, 0, 0
48531.00, 69.122515, 310.861426, 645.9202, -0.0825278, 0.0101205, 93.69, 541, 6, 28, 1
48531.00, 69.121844, 310.861941, 649.9763, -0.0173086, -0.0123178, 138.07, 319, 1, -50, 2
48531.00, 69.121173, 310.862455, 651.0920, -0.0716712, 0.0409271, 89.93, 602, 2, -127, 3
48531.00, 69.122276, 310.861609, 647.8285, -0.0709436, -0.0113646, 118.02, 363, 3, 0, 0
48531.25, 69.122441, 310.860723, 646.6391, -0.1011483, 0.0066428, 97.05, 536, 7, 27, 1
48531.25, 69.121763, 310.861238, 650.1291, 0.0137706, -0.0051529, 125.89, 322, 0, -51, 2
48531.25, 69.121085, 310.861753, 651.1907, -0.0728650, 0.0075410, 89.31, 573, 23, -129, 3
48531.25, 69.122207, 310.860901, 648.7255, -0.0711906, -0.0071498, 129.64, 370, 3, 0, 0
48531.50, 69.122360, 310.860026, 647.0625, -0.0903029, 0.0258586, 102.15, 531, 10, 25, 1
48531.50, 69.121678, 310.860541, 649.9529, 0.0328252, 0.0013316, 97.57, 324, 0, -53, 2
48531.50, 69.120996, 310.861057, 651.7507, -0.0626292, 0.0086127, 98.28, 558, 25, -132, 3
48531.50, 69.122139, 310.860193, 649.2011, -0.0586579, 0.0186539, 124.60, 374, 1, 0, 0
48531.75, 69.122276, 310.859331, 646.9376, -0.0694255, 0.0175551, 90.55, 528, 13, 24, 1
48531.75, 69.121590, 310.859844, 649.5314, 0.0292680, 0.0029036, 110.34, 324, 4, -55, 2
48531.75, 69.120903, 310.860358, 652.1497, -0.0573135, 0.0078121, 93.28, 567, 16, -134, 3
48531.75, 69.122071, 310.859484, 648.6686, -0.0472280, 0.0461498, 101.52, 379, 1, 0, 0
48532.00, 69.122185, 310.858641, 647.1274, -0.0536145, 0.0007936, 77.96, 544, 4, 21, 1
48532.00, 69.121498, 310.859148, 649.4499, 0.0033768, -0.0035061, 146.53, 322, 9, -58, 2
48532.00, 69.120812, 310.859656, 652.7462, -0.0665837, -0.0032509, 137.90, 559, 24, -137, 3
48532.00, 69.122004, 310.858775, 648.1586, -0.0394442, 0.0061376, 97.14, 399, 0, 0, 0
48532.25, 69.122092, 310.857953, 647.4997, -0.0412445, 0.0026747, 97.22, 566, 0, 18, 1
48532.25, 69.121400, 310.858461, 649.8148, -0.0092020, 0.0003212, 160.30, 321, 10, -62, 2
48532.25, 69.120709, 310.858970, 652.7347, -0.0154427, 0.0426277, 205.47, 571, 3, -141, 3
48532.25, 69.121938, 310.858066, 648.2553, -0.0203954, 0.0047744, 102.20, 402, 12, 0, 0
48532.50, 69.122005, 310.857259, 647.5744, -0.0216849, 0.0024248, 98.47, 576, 4, 15, 1
48532.50, 69.121321, 310.857759, 649.7731, -0.0152271, 0.0139949, 176.98, 324, 6, -63, 2
48532.50, 69.120636, 310.858259, 652.7597, -0.0078241, -0.0205594, 150.74, 567, 9, -142, 3
48532.50, 69.121872, 310.857356, 648.0152, -0.0090238, 0.0184014, 106.60, 410, 23, 0, 0
48532.75, 69.121923, 310.856562, 647.6898, -0.0101954, -0.0016907, 91.28, 577, 18, 13, 1
48532.75, 69.121244, 310.857054, 649.9350, -0.0535124, 0.0000000, 167.26, 320, 7, -65, 2
48532.75, 69.120565, 310.857545, 652.6647, -0.0071597, 0.0088733, 167.10, 564, 6, -143, 3
48532.75, 69.121807, 310.856646, 647.7641, -0.0001757, -0.0027810, 102.67, 413, 25, 0, 0
48533.00, 69.121891, 310.855829, 648.0484, -0.0361823, 0.0176544, 131.68, 577, 14, 17, 1
48533.00, 69.121198, 310.856324, 649.9696, -0.0503759, 0.0258942, 127.02, 322, 7, -62, 2
48533.00, 69.120505, 310.856819, 652.6911, -0.0145150, -0.0155187, 136.17, 556, 12, -142, 3
48533.00, 69.121742, 310.855936, 648.2700, -0.0172639, -0.0063008, 134.62, 410, 19, 0, 0
48533.25, 69.121870, 310.855088, 648.6912, -0.0794782, -0.0093185, 165.30, 572, 0, 22, 1
48533.25, 69.121170, 310.855586, 649.4834, -0.0259387, 0.0352153, 116.81, 336, 9, -58, 2
48533.25, 69.120471, 310.856083, 652.4717, -0.0025490, 0.0196768, 102.97, 569, 11, -138, 3
48533.25, 69.121677, 310.855225, 649.1390, -0.0418115, -0.0050550, 218.03, 415, 0, 0, 0
48533.50, 69.121848, 310.854349, 648.2270, -0.0135657, 0.0263036, 184.28, 559, 9, 27, 1
48533.50, 69.121145, 310.854845, 648.5944, -0.0242291, 0.0329444, 108.42, 322, 19, -54, 2
48533.50, 69.120442, 310.855341, 651.6559, 0.0137796, 0.0341631, 117.65, 582, 1, -134, 3
48533.50, 69.121613, 310.854515, 648.5188, -0.0087230, 0.0574989, 227.01, 394, 3, 0, 0
48533.75, 69.121826, 310.853610, 647.4595, 0.0111460, 0.0205237, 131.21, 530, 24, 32, 1
48533.75, 69.121125, 310.854101, 647.9065, -0.0367229, 0.0005113, 82.76, 314, 17, -49, 2
48533.75, 69.120425, 310.854591, 650.5084, 0.0152621, 0.0377563, 122.40, 584, 1, -129, 3
48533.75, 69.121550, 310.853803, 647.6401, -0.0015162, -0.0237157, 177.78, 360, 8, 0, 0
48534.00, 69.121813, 310.852864, 647.2733, -0.0304290, 0.0446529, 152.05, 534, 4, 37, 1
48534.00, 69.121110, 310.853354, 647.6622, -0.0273418, 0.0117631, 91.48, 330, 12, -43, 2
48534.00, 69.120406, 310.853844, 649.9205, 0.0099887, 0.0044021, 105.65, 569, 17, -124, 3
48534.00, 69.121487, 310.853092, 647.4145, -0.0030965, 0.0046936, 153.44, 338, 15, 0, 0
48534.25, 69.121779, 310.852134, 646.2255, -0.0496036, 0.0516757, 141.99, 524, 3, 41, 1
48534.25, 69.121083, 310.852617, 647.3172, -0.0191780, 0.0079388, 82.13, 316, 16, -39, 2
48534.25, 69.120388, 310.853100, 650.0195, 0.0167850, 0.0016007, 108.06, 581, 13, -119, 3
48534.25, 69.121424, 310.852381, 647.1934, -0.0079079, 0.0022124, 138.47, 337, 8, 0, 0
48534.50, 69.121728, 310.851417, 645.0694, -0.0288620, 0.0204851, 151.11, 505, 13, 42, 1
48534.50, 69.121044, 310.851887, 646.9702, -0.0395261, 0.0185132, 78.21, 305, 14, -36, 2
48534.50, 69.120360, 310.852358, 649.5377, 0.0109674, 0.0285384, 117.72, 599, 0, -115, 3
48534.50, 69.121361, 310.851669, 646.1374, -0.0036833, 0.0613146, 123.24, 318, 18, 0, 0
48534.75, 69.121670, 310.850704, 644.1490, 0.0242207, -0.0224014, 98.83, 489, 20, 42, 1
48534.75, 69.120992, 310.851167, 646.7352, -0.0546786, 0.0137643, 81.85, 310, 11, -35, 2
48534.75, 69.120315, 310.851630, 648.7322, -0.0040301, 0.0284226, 101.41, 601, 0, -113, 3
48534.75, 69.121299, 310.850957, 645.0848, -0.0431389, 0.0146296, 119.65, 319, 15, 0, 0
48535.00, 69.121601, 310.849998, 644.8491, 0.0050524, -0.0218976, 105.84, 516, 1, 42, 1
48535.00, 69.120910, 310.850470, 646.6875, -0.0295594, 0.0261364, 102.19, 336, 1, -38, 2
48535.00, 69.120219, 310.850942, 648.5426, -0.0186801, -0.0029653, 75.11, 575, 4, -117, 3
48535.00, 69.121238, 310.850246, 645.4666, -0.0391312, -0.0156019, 124.62, 347, 1, 0, 0
48535.25, 69.121522, 310.849301, 644.8442, -0.0065905, 0.0334993, 105.55, 516, 16, 39, 1
48535.25, 69.120824, 310.849772, 646.3998, -0.0186557, 0.0128784, 87.67, 333, 10, -40, 2
48535.25, 69.120126, 310.850243, 648.8426, -0.0063254, 0.0007097, 77.79, 565, 2, -120, 3
48535.25, 69.121177, 310.849534, 645.6339, -0.0164443, 0.0215448, 131.13, 339, 13, 0, 0
48535.50, 69.121428, 310.848611, 644.4703, -0.0188964, 0.0124886, 113.61, 539, 13, 36, 1
48535.50, 69.120735, 310.849077, 646.4800, -0.0252420, -0.0052799, 91.96, 321, 9, -44, 2
48535.50, 69.120041, 310.849543, 648.5249, 0.0031056, 0.0321020, 98.39, 557, 1, -123, 3
48535.50, 69.121116, 310.848821, 645.4184, -0.0273679, 0.0151295, 153.94, 343, 8, 0, 0
48535.75, 69.121337, 310.847922, 644.8482, -0.0231378, -0.0089697, 126.10, 546, 25, 32, 1
48535.75, 69.120655, 310.848377, 646.6833, -0.0184040, 0.0048550, 105.46, 326, 0, -46, 2
48535.75, 69.119972, 310.848831, 647.7102, 0.0044101, 0.0277397, 116.73, 566, 0, -124, 3
48535.75, 69.121056, 310.848109, 645.5262, -0.0250099, -0.0099514, 148.06, 361, 4, 0, 0
48536.00, 69.121283, 310.847207, 644.5956, -0.0192977, 0.0491542, 135.43, 551, 22, 33, 1
48536.00, 69.120598, 310.847660, 646.5035, -0.0189149, 0.0220230, 116.79, 320, 8, -45, 2
48536.00, 69.119913, 310.848113, 647.3825, -0.0076838, -0.0124717, 101.82, 570, 8, -124, 3
48536.00, 69.120996, 310.847397, 645.3513, -0.0227174, 0.0254988, 115.23, 355, 13, 0, 0
48536.25, 69.121242, 310.846484, 644.5909, -0.0502999, -0.0338827, 115.07, 548, 18, 35, 1
48536.25, 69.120555, 310.846935, 646.3808, -0.0145385, -0.0117726, 93.51, 317, 15, -43, 2
48536.25, 69.119869, 310.847386, 646.9637, -0.0337018, 0.0060520, 82.62, 576, 23, -122, 3
48536.25, 69.120936, 310.846685, 645.5069, -0.0418631, -0.0171460, 101.79, 359, 7, 0, 0
48536.50, 69.121197, 310.845763, 645.0196, -0.0354739, 0.0312822, 116.67, 566, 6, 37, 1
48536.50, 69.120511, 310.846212, 646.7116, -0.0048810, -0.0032760, 80.83, 328, 6, -42, 2
48536.50, 69.119825, 310.846662, 646.4232, -0.0207109, 0.0406753, 88.01, 616, 1, -120, 3
48536.50, 69.120877, 310.845972, 645.8923, -0.0388085, 0.0097291, 103.68, 364, 5, 0, 0
48536.75, 69.121150, 310.845045, 644.7137, -0.0476509, 0.0110026, 80.70, 556, 21, 38, 1
48536.75, 69.120465, 310.845491, 646.3097, -0.0034677, 0.0406860, 117.57, 338, 4, -40, 2
48536.75, 69.119780, 310.845936, 645.4485, -0.0352492, 0.0213858, 76.98, 622, 8, -118, 3
48536.75, 69.120818, 310.845261, 645.8001, -0.0114214, 0.0065160, 119.47, 367, 5, 0, 0
48537.00, 69.121097, 310.844331, 644.2386, -0.0444066, 0.0531910, 75.13, 567, 17, 39, 1
48537.00, 69.120413, 310.844772, 645.6816, -0.0111459, 0.0077759, 144.92, 339, 0, -39, 2
48537.00, 69.119729, 310.845213, 645.0452, -0.0307372, 0.0220078, 78.12, 633, 3, -117, 3
48537.00, 69.120759, 310.844549, 645.4511, 0.0025204, 0.0329182, 133.11, 364, 2, 0, 0
48537.25, 69.121039, 310.843621, 643.9291, -0.0439777, -0.0228320, 113.61, 578, 3, 39, 1
48537.25, 69.120355, 310.844059, 645.5562, 0.0001126, 0.0031240, 125.42, 340, 2, -39, 2
48537.25, 69.119671, 310.844498, 644.6417, -0.0291591, 0.0226634, 115.78, 607, 29, -117, 3
48537.25, 69.120701, 310.843838, 645.2579, -0.0246304, 0.0033527, 109.30, 365, 5, 0, 0
48537.50, 69.120979, 310.842911, 644.3266, -0.0201927, 0.0013961, 113.44, 580, 2, 38, 1
48537.50, 69.120292, 310.843350, 644.8630, 0.0073659, 0.0408537, 109.27, 342, 2, -40, 2
48537.50, 69.119605, 310.843789, 643.9974, -0.0381865, 0.0290336, 133.05, 595, 37, -118, 3
48537.50, 69.120643, 310.843125, 645.0242, 0.0061307, 0.0313583, 99.14, 362, 10, 0, 0
48537.75, 69.120920, 310.842201, 644.2069, -0.0190843, 0.0114669, 90.40, 585, 3, 38, 1
48537.75, 69.120233, 310.842637, 644.5305, -0.0151193, -0.0168185, 74.58, 333, 5, -40, 2
48537.75, 69.119547, 310.843073, 644.7021, -0.0451441, -0.0436498, 163.40, 616, 10, -118, 3
48537.75, 69.120585, 310.842414, 644.5449, 0.0043872, -0.0019477, 100.56, 357, 5, 0, 0
48538.00, 69.120862, 310.841491, 644.2103, -0.0330814, 0.0104166, 87.54, 568, 18, 38, 1
48538.00, 69.120175, 310.841924, 644.7727, 0.0020467, 0.0006458, 66.87, 335, 2, -40, 2
48538.00, 69.119488, 310.842358, 645.4988, -0.0496251, 0.0018642, 129.55, 617, 9, -118, 3
48538.00, 69.120528, 310.841702, 644.8262, -0.0061320, -0.0126131, 80.33, 352, 12, 0, 0
48538.25, 69.120802, 310.840781, 644.1829, -0.0398967, 0.0239102, 93.90, 546, 25, 38, 1
48538.25, 69.120115, 310.841215, 644.4992, 0.0158492, 0.0226247, 70.48, 338, 5, -41, 2
48538.25, 69.119428, 310.841649, 645.8254, -0.0499974, -0.0057119, 72.98, 604, 12, -119, 3
48538.25, 69.120471, 310.840991, 644.8339, 0.0100748, 0.0211945, 73.05, 351, 15, 0, 0
48538.50, 69.120745, 310.840071, 643.6509, -0.0260704, 0.0153058, 84.97, 549, 17, 38, 1
48538.50, 69.120058, 310.840501, 644.1552, 0.0053571, 0.0047228, 88.79, 323, 5, -41, 2
48538.50, 69.119370, 310.840932, 646.1628, -0.0675098, 0.0025719, 91.37, 615, 3, -119, 3
48538.50, 69.120413, 310.840279, 644.1382, 0.0027140, 0.0236324, 76.28, 351, 9, 0, 0
48538.75, 69.120683, 310.839363, 643.3656, -0.0156745, 0.0026234, 78.09, 529, 25, 37, 1
48538.75, 69.119990, 310.839797, 644.3327, -0.0032012, -0.0150621, 99.38, 326, 1, -42, 2
48538.75, 69.119298, 310.840231, 646.1722, -0.0692279, 0.0333850, 89.70, 601, 14, -121, 3
48538.75, 69.120357, 310.839567, 643.9252, -0.0104275, -0.0041456, 81.69, 347, 5, 0, 0
48539.00, 69.120619, 310.838655, 643.3711, -0.0102401, 0.0039448, 93.53, 512, 25, 36, 1
48539.00, 69.119917, 310.839094, 643.9960, 0.0164561, 0.0286356, 112.98, 329, 8, -44, 2
48539.00, 69.119215, 310.839532, 646.6283, -0.0781310, -0.0161239, 121.24, 582, 27, -124, 3
48539.00, 69.120300, 310.838854, 643.9458, -0.0064994, 0.0036568, 83.43, 335, 12, 0, 0
48539.25, 69.120545, 310.837957, 643.4288, -0.0201886, 0.0167708, 110.88, 521, 13, 34, 1
48539.25, 69.119825, 310.838403, 643.6176, 0.0217969, -0.0138196, 121.85, 335, 10, -48, 2
48539.25, 69.119105, 310.838848, 647.3044, -0.0642838, 0.0558853, 166.29, 596, 1, -130, 3
48539.25, 69.120244, 310.838143, 644.0557, -0.0171346, -0.0038992, 95.22, 345, 8, 0, 0
48539.50, 69.120449, 310.837272, 643.4147, -0.0334223, 0.0217617, 108.58, 535, 12, 30, 1
48539.50, 69.119718, 310.837717, 643.6974, 0.0326052, -0.0053501, 123.31, 337, 1, -53, 2
48539.50, 69.118987, 310.838163, 647.0088, -0.0335837, 0.0410441, 196.82, 583, 0, -137, 3
48539.50, 69.120188, 310.837431, 644.1264, -0.0136821, 0.0120439, 101.41, 360, 2, 0, 0
48539.75, 69.120357, 310.836582, 642.7246, -0.0179863, 0.0388041, 92.14, 536, 11, 25, 1
48539.75, 69.119620, 310.837031, 643.1894, 0.0189971, 0.0332194, 113.81, 339, 2, -58, 2
48539.75, 69.118882, 310.837480, 646.5573, -0.0100477, 0.0378706, 200.31, 576, 4, -142, 3
48539.75, 69.120133, 310.836718, 643.1247, -0.0007530, 0.0580420, 87.15, 365, 5, 0, 0
48540.00, 69.120249, 310.835902, 642.0693, 0.0007226, 0.0058403, 72.83, 553, 6, 19, 1
48540.00, 69.119507, 310.836350, 642.2202, 0.0073658, 0.0439790, 144.71, 344, 0, -65, 2
48540.00, 69.118766, 310.836799, 646.0890, 0.0081167, 0.0300461, 159.47, 557, 24, -149, 3
48540.00, 69.120078, 310.836005, 642.2287, -0.0105858, 0.0130989, 82.86, 384, 6, 0, 0
48540.25, 69.120147, 310.835217, 641.8154, 0.0031671, 0.0159534, 67.78, 549, 17, 14, 1
48540.25, 69.119404, 310.835661, 642.4383, -0.0245943, -0.0400818, 204.15, 351, 0, -70, 2
48540.25, 69.118661, 310.836105, 646.1614, 0.0236484, -0.0244584, 120.29, 559, 29, -155, 3
48540.25, 69.120024, 310.835291, 642.1914, -0.0158916, 0.0048021, 101.86, 416, 6, 0, 0
48540.50, 69.120037, 310.834537, 641.7775, -0.0206098, 0.0173751, 80.26, 554, 24, 8, 1
48540.50, 69.119285, 310.834982, 644.0200, -0.0464956, -0.0292101, 240.95, 355, 0, -78, 2
48540.50, 69.118534, 310.835427, 646.4610, 0.0439693, -0.0235612, 109.61, 572, 16, -163, 3
48540.50, 69.119970, 310.834577, 642.2348, -0.0322212, 0.0132342, 110.09, 460, 10, 0, 0
48540.75, 69.119930, 310.833854, 641.5889, -0.0234911, 0.0242079, 110.31, 575, 13, 2, 1
48540.75, 69.119167, 310.834300, 644.1003, -0.0636324, 0.0819138, 194.56, 360, 2, -85, 2
48540.75, 69.118403, 310.834746, 645.5619, 0.0510098, 0.0218110, 104.53, 567, 12, -172, 3
